year,county_n_kids_u5,county_n_fams_u5,state_n_kids_u5,state_n_fams_u5,county,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2022,2515.9998,1754.9999,349261,259503,Steele,.21728192,.30359706,.64959466,.22354829,.36709094,.15832652,.058955401,147.11201,209.92151,220.04822,6.7613354,1.5716257,,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,,.44643068,.10545681,.33218017,.24379988,.50443614,.87065941,.66712749,.029138764,.3549279,.26871794,.23328201,.49136883,.37359279,.042097062,.26352215,.18172345,.02856439,.063555062,.051896717,138.09613,161.88844,152.9155,200.26022,219.49817,213.57922,223.77599,231.9751,228.44507,4.228385,6.7442822,5.0374646,1.5332353,1.6164433,1.5870576,,,,.21488799,.36842796,.33240539,87,56,34,45,27,40,60,52,,63,65,72,2,80,57,34,9,30,58,12
2012,561.00024,393.00012,349261,259503,Stevens,.034499526,.027678899,.67876714,.11286046,.53140712,0,.034499526,99.096451,199.71571,,97.625763,,.83725661,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.084821515,6.7862630e-27,.14941561,1.2732875,.33408266,0,.25969288,3.7824493e-14,.14941561,.91657424,.33408266,0,0,0,0,.084821515,6.7862630e-27,87.86647,100.35815,98.88028,133.37854,232.7728,147.98969,,,,5.6388998,148.25031,26.333385,,,,.21554774,1.6383796,.52881867,0,.066109456,9.1312046e-24,87,56,30,33,27,44,56,67,22,26,23,,66,,78,17,5,57,36,7
2013,561.00024,393.00012,349261,259503,Stevens,.034499526,.02451461,.80784398,.11286046,.66048402,0,.034499526,105.89486,146.44109,139.00606,20.591028,1.3101041,.5057953,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,.084821515,6.7862630e-27,.18186785,1.4411659,.88709652,0,.25969288,3.7824493e-14,.18186785,1.0916291,.79233521,0,0,0,0,.084821515,6.7862630e-27,88.785721,108.64468,106.47231,137.82225,151.60005,147.49155,133.16081,139.46638,135.9247,5.6388998,30.944506,26.333385,1.1859381,1.5448383,1.2168825,.15781315,.98108011,.4944897,0,.058618892,5.9519432e-26,87,68,17,36,13,70.5,54,75,24,32,19,12,50,20,82,14,4,56,37,7
2014,561.00024,393.00012,349261,259503,Stevens,.084141009,.046254814,.87153912,.11286046,.67453766,0,.084141009,101.37463,140.27017,141.44525,18.529232,1.3663479,.54390061,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,0,.085466549,6.9121879e-06,.20120135,1.5466872,.63545752,0,.25969288,1.7775464e-32,.20120135,1.1131748,.58510363,0,0,0,0,.085466549,6.9121879e-06,90.107559,105.00648,103.77499,128.53479,147.02757,142.18759,134.99251,141.29807,137.75639,5.5555663,29.833395,17.750036,1.2272521,1.5913227,1.2568471,-.012136281,1.043552,.25527197,0,.057414476,1.6900207e-06,87,67,15,42,8,76.5,48,84,25,34,15,16,72,33,77,13,10,51,40,10
2015,561.00024,393.00012,349261,259503,Stevens,.20430225,.21835841,.79444999,.08155939,.59014773,.08155939,.12274286,88.170578,127.57941,127.57941,9.7406654,1.2624282,.77961975,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.025061592,.29072604,.1548471,.27352941,1.2381555,.61162847,0,.18766886,1.2845561e-32,.18081869,.93761945,.54723275,0,.18766886,1.2845561e-32,.025061592,.13731885,.089152053,66.952286,96.926765,94.921082,112.86112,138.47229,133.3056,112.86112,138.47229,133.3056,2.5833385,10.88891,4.8194542,1.1150494,1.4309348,1.2031469,.15625422,1.2359575,.57595527,.18657126,.29911748,.24249288,87,16,14,51,11,18,28,32,9,8,7,9,16,32,74,10,15,49,41,10
2016,561.00024,393.00012,349261,259503,Stevens,.13331278,.23327537,.33359909,.08136452,.2176359,.098714076,.03459869,43.848515,147.73685,76.81752,19.918974,2.8048403,.59773719,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,0,.31671956,8.3479811e-20,.040944774,.60985917,.079106495,0,.18722045,1.2814869e-32,.040944774,.33445862,.079106495,0,.22875042,8.2929167e-20,0,.084047548,5.5064607e-22,18.66501,54.333961,52.245781,86.985596,178.38181,107.43008,73.628456,79.977295,77.762184,4.8611207,29.555613,24.944492,1.6780753,4.8645625,1.7430899,.33835119,.97448879,.39925578,0,.52433527,.0000842062,87,9,9,36,5,8,32,36,2,13,14,3,12,57,65,24,10,36,55,9
2017,561.00024,393.00012,349261,259503,Stevens,.066991039,.09024094,.39992759,.08136452,.26892158,.017349562,.049641479,111.53122,233.80609,107.75696,231.07048,1.0427794,.18956071,.16696499,.44115615,.21265782,.17964444,.11711731,.049847685,183.03572,275.08139,247.28606,25.716303,1.3437595,.00013756404,.34881932,.18493438,.43973619,.2857779,.1252379,.15530461,.029629765,227.56776,279.61356,284.02005,12.382446,1.3146435,-.19302246,.40445119,.14502324,.44288999,.12337369,.24607818,.070488229,.07453502,128.62953,269.54431,195.3779,42.006691,1.3853948,.2361272,.2808893,.14204176,.41139814,.1803634,.13195089,.09526775,.021559807,187.25017,269.0394,264.0014,8.5519934,1.2634766,-.11787421,.3744601,8.2521368e-35,.041951045,3.3962129e-07,.0045721564,.81517678,.078997344,0,.18722045,1.2814869e-32,.0010154932,.58728909,.078602217,0,.041715521,8.2929167e-20,0,0,0,91.529877,111.67163,110.12155,138.07938,324.80594,158.73001,96.808029,120.16919,100.44693,242.00049,245.94493,244.2366,.85963964,1.3066845,.89712071,-.10342598,.49110192,-.038459741,1.0927561e-33,.053890403,.047338601,87,77,58,49,40,64,59,82,60,36,30,6,86,12,67,20,12,41,48,11
2018,561.00024,393.00012,349261,259503,Stevens,.19651945,.40747094,.66501456,.094486147,.41303936,.03903044,.15748902,81.76149,181.86867,117.95858,9.4982872,1.082719,.67939836,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.058645502,.2249497,.15495007,.13683291,1.2169379,.31301641,0,.22006257,3.0764258e-22,.043065883,.81433928,.079106495,0,.048836235,.000060744671,.025061592,.17450476,.15426652,31.59042,108.49837,103.65613,156.36426,200.84111,190.02013,107.33053,127.79654,118.53354,2.333338,10.88891,4.8748426,.87678331,1.3963168,.92768013,.28367925,1.1334045,.4396989,.16555668,.66571212,.21308324,87,23,20,44,22,54,16,7,10,2,25,6,21,28,62,14,24,41,47,12
2019,561.00024,393.00012,349261,259503,Stevens,.21637495,.36297938,.75510877,.10592371,.49111843,.058308296,.15806665,82.808777,172.73753,133.18842,7.5391035,1.2440552,.66691279,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.0294926,.33805573,.17900124,.088896617,1.4560373,.26922596,0,.2453396,4.2437985e-22,.011409176,1.0127091,.090628251,4.5477210e-36,.14037256,2.5400030e-17,.0294926,.19576691,.17756498,31.301003,108.2146,104.46051,153.65543,196.81018,160.84779,120.23422,153.2121,122.60826,2.2222257,8.4930468,4.6736164,.98521543,1.6907504,1.0056057,.07277409,1.3520018,.44895583,.20235987,.66364443,.23907897,87,27,12,44,13,40,22,20,9,2,30,21,7,60,65,14,21,37,48,14
2020,561.00024,393.00012,349261,259503,Stevens,.19219252,.37423435,.56338131,.09446539,.34602576,.069302365,.12289016,90.311897,170.73438,133.94957,102.69894,1.2674381,.42246589,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.025521332,.25456604,.15488476,.077303022,1.0357864,.23367342,0,.21879777,3.7818461e-22,.0073885354,.69244689,.079125844,4.0234881e-36,.16789745,2.2472613e-17,.025521332,.13760366,.087166324,31.257702,126.84455,123.55914,152.46556,193.66418,159.33145,120.82562,153.21213,123.70297,4.8055654,176.47168,173.49945,.98491919,1.7024431,1.0256652,.047086496,.73257029,.37167493,.23225291,.66165531,.25937214,87,45,51,49,38,42,41,25,27,9,24,19,69,59,61,17,22,35,48,16
2021,561.00024,393.00012,349261,259503,Stevens,.1572679,.31141442,.50561905,.097795062,.28510207,.034545977,.12272193,96.925072,184.41518,133.53491,8.137887,1.1693124,,.25498864,.58233821,.30032423,.19155487,.16452955,.090459101,200.82707,275.34302,272.51553,8.8873844,1.261619,,.4128885,.27336735,.57948226,.39852765,.11708596,.20949866,.063868679,251.81323,316.85901,323.74631,7.80584,1.2729286,,.46881911,.23254494,.5858258,.18040022,.28249481,.10961416,.12293078,138.5638,213.12578,198.2066,10.293574,1.2451237,,.34458718,.2208669,.53308749,.25042906,.12387804,.13743189,.057669424,204.30151,297.31744,303.00916,7.2924871,1.2356136,,.42891139,.011949688,.17584491,.16081101,.039082278,.87420881,.24907976,0,.19667269,1.1338040e-37,.015515049,.53004026,.084935427,0,.084315032,1.9784262e-25,.011318737,.13593608,.092252195,36.229195,127.26211,113.24499,173.51227,199.5459,177.47876,123.55674,144.65036,127.25362,2.7972279,10.31391,5.230566,.89341241,1.5628623,.97344679,,,,.12284512,.6551013,.20594418,87,69,60,51,46,68,40,48,,10,30,10,12,44,56,19,24,33,52,16
2022,561.00024,393.00012,349261,259503,Stevens,.19833796,.1308202,.528229,.22254428,.27109495,.1637482,.034589756,121.02982,183.90593,137.92084,15.015307,1.1657799,,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,,.44643068,6.1136658e-35,.17021468,4.4923075e-07,.022115666,.88870722,.079336762,1.1160607e-18,.23442778,.00012416478,.0036870574,.55796945,.07906054,6.1111707e-35,.08420974,4.1581566e-07,0,.08408615,8.3405746e-22,96.712395,124.37145,121.42754,171.54913,194.45276,178.66165,123.19301,145.2309,134.65321,3.9444523,27.52783,8.1250172,.88992101,1.5460613,.94506001,,,,8.0787401e-34,.18873218,.0043694461,87,58,60,47,46,37,77,86,,25,34,5,70,34,51,42,7,30,58,12
