county,year,adj_supply_any,county_n_kids_u5,county_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
Pennington,2018,.69824827,927,649,349261,259503,.051801387,.062533394,.11356831,.54343641,.010557797,.04124359,124.48956,161.05951,137.57062,15.199841,1.0468481,.27061701,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.00020372102,.051236585,.033723146,.26525986,.97330284,.89834738,1.1774772e-06,.1860415,.12992355,.12084336,.77219462,.71623409,2.7248049e-07,.015528047,.014848724,2.8519351e-06,.035852663,.018935962,120.71549,129.97742,125.63921,149.68571,159.76505,155.55713,133.22223,136.97223,134.41667,8.5416832,17.916702,10.027799,1.0276297,1.0633817,1.0467452,.0059230132,.5354079,.43143511,.019075327,.059031211,.040206235,87,85,13,38,5,69,74,85,52,55,10,18,59,23,78,16,6,41,47,12
Pine,2012,.34401587,2944.0532,2123.0393,349261,259503,.012837441,.0070422534,.018208941,.31296948,0,.012837441,126.77179,227.88976,,143.49123,,.11668913,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,0,0,.000052285548,.61950052,.14285721,0,1.5707531e-16,0,.000037670641,.50049877,.13692513,0,0,0,0,0,0,117.71365,136.01749,130.78113,142.29752,275.0141,234.56955,,,,123.77803,167.61145,138.58362,,,,-.3925238,.46353787,-.04236865,0,0,0,87,71,86,72,66,44,71,80,76,71,39,,77,,91,5,4,57,36,7
Pine,2013,.3808606,1545.0179,1070.0109,349261,259503,.043660402,.078543462,.018208941,.34827372,.029282467,.014377935,129.96793,153.96266,159.57832,65.518227,1.2092743,.073074266,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,.011247963,1.8996497e-20,.000093042938,.65621191,.2266494,0,1.5707531e-16,0,.000052288487,.52020836,.22305198,0,.0092704687,6.6848654e-21,0,0,0,121.65578,137.5459,131.40897,140.45421,165.87524,149.74158,140.69989,178.50005,157.76663,54.680664,74.875153,65.597351,1.051182,1.3764805,1.1971123,-.25360426,.3255493,-.035839267,0,.11783452,8.9822855e-17,87,61,82,74,65,21,69,54,76,70,28,23,84,16,91,5,4,56,37,7
Pine,2014,.41763917,1545.0179,1070.0109,349261,259503,.12475877,.22260413,.021424949,.32178456,.050329093,.074429668,113.84671,137.53752,145.30441,18.737127,1.1385161,.17422234,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,6.0434527e-14,.155503,.0073312642,.000012166884,.669016,.24219416,0,1.8844039e-12,0,8.8651159e-06,.50723326,.21394223,0,.040256277,1.0317342e-11,5.4900041e-26,.086352125,1.1980121e-06,106.58949,131.32051,117.93146,121.28978,148.65094,133.56758,123.16478,162.08167,147.13799,9.1389074,25.888941,17.694616,.9246726,1.3698584,1.1768851,-.36750162,.4631722,-.0015000056,6.9075492e-07,.30194086,.1586248,87,43,82,72,67,28,53,23,72,55,12,20,73,13,77,5,18,51,40,10
Pine,2015,.375393,1545.0179,1070.0109,349261,259503,.12472659,.24613024,.021421982,.27957055,.050326124,.07440047,116.46663,147.76833,147.48715,18.845682,1.1054766,.10676561,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,6.0434527e-14,.155503,.0073312642,8.3087468e-07,.529199,.16859037,0,1.8832182e-12,0,4.6714126e-07,.42687383,.11611086,0,.040256277,1.0317342e-11,2.6482868e-26,.086352125,1.1980121e-06,110.17601,134.36943,119.52809,132.2778,159.86118,145.01395,129.34726,161.20837,147.41667,9.1389074,26.309458,17.930592,.96326691,1.251873,1.1260638,-.51462483,.40428188,-.17744544,3.6960307e-07,.34658331,.20384857,87,49,85,71,72,30,50,21,70,59,20,28,74,11,74,6,20,49,41,10
Pine,2016,.39458382,1545.0179,1070.0109,349261,259503,.14705527,.25588709,.053454466,.27802584,.083951749,.063103519,120.09641,190.55566,166.68637,38.668819,1.5894279,.14952345,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,3.0992753e-16,.15442671,.0045274734,8.3073019e-07,.47297233,.19360888,0,5.3699822e-12,0,4.6714126e-07,.39303476,.11716305,0,.030085841,1.2782440e-13,3.5334973e-30,.086127885,9.2362012e-07,91.031288,144.29848,126.44184,176.58273,202.17999,187.22012,147.25941,178.47008,160.16199,9.1389074,26.79557,17.930592,1.1330035,1.3317235,1.1641812,-.57781947,.41022065,-.040769886,4.0478900e-09,.41331291,.2134077,87,49,85,61,65,24,58,34,66,49,31,36,75,62,70,14,16,46,43,11
Pine,2017,.36033294,1545.0179,1070.0109,349261,259503,.13636957,.32412302,.031011682,.25437161,.061419912,.074949667,113.30388,306.1004,179.31769,35.991718,1.3802199,.057944383,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,1.2072272e-12,.1556109,.017683897,2.0428442e-06,.5036658,.15325914,0,1.6325684e-11,0,9.1719738e-07,.43337584,.074763864,0,.049520768,1.4023100e-11,4.2818390e-22,.086352125,9.2450537e-06,106.84901,133.24678,124.41879,176.61368,429.23639,307.29309,152.02138,181.18765,164.45103,8.9751606,24.819494,16.888924,1.1260083,1.4197894,1.3271295,-.55562896,.29793572,-.15655047,.000011116829,.54202288,.27752444,87,63,85,70,62,44,59,28,73,51,59,47,56,56,71,9,21,41,46,13
Pine,2018,.35295901,1545.0179,1070.0109,349261,259503,.12664075,.31698757,.018208943,.25603834,.047929045,.078711703,115.32841,210.65872,193.12386,18.279768,1.4066517,.1178119,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,7.7306413e-14,.155503,.013648441,3.0011222e-06,.49056816,.15826613,0,1.5707531e-16,0,8.3045563e-07,.44346547,.071548238,0,.028676227,1.4217858e-12,4.2818390e-22,.087937832,.000017661459,100.21342,137.6626,130.57481,196.51393,221.44455,207.04172,165.98152,219.94449,195.17368,8.7529373,24.819494,16.722256,1.2091429,1.6284357,1.3697536,-.49368101,.35495687,-.11405253,2.2754868e-07,.5036031,.22969553,87,57,85,71,63,45,50,26,71,48,48,65,71,70,73,5,22,41,47,12
Pipestone,2012,.5552879,596,593,349261,259503,5.7123558e-16,1.2951928e-15,.069867902,.48542002,0,5.7123558e-16,105.13768,211.59045,,389.23477,,.61213338,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,0,0,.44043291,.72260338,.69150686,0,.12287025,.11583034,.43923444,.60540795,.57599872,0,0,0,0,0,0,102.64429,105.10466,102.98351,122.37223,318.22263,124.20557,,,,384.36188,421.69528,420.11194,,,,.57764488,.85990864,.81530142,0,0,0,87,86,47,54,32,44,86,86,44,40,28,,86,,87,13,0,57,36,7
Pipestone,2013,.64822102,596,593,349261,259503,5.7123558e-16,1.7710036e-15,.069867902,.57835317,0,5.7123558e-16,109.64471,155.5419,251.44061,56.934288,2.3095915,.34140474,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,0,0,.36553419,.8351841,.8012507,0,.12287025,.11583034,.36553419,.72376299,.69222558,0,0,0,0,0,0,107.00872,113.87907,107.51243,124.22223,200.53346,126.05556,245.70575,261.90024,247.17799,49.86121,67.00013,51.333439,2.2714498,2.3190162,2.3059812,.24029572,.4830901,.45703092,0,0,0,87,86,38,55,24,70.5,85,86,53,43,30,64,83,76,89,11,0,56,37,7
Pipestone,2014,.72942346,596,593,349261,259503,.13156675,.20176435,.069867902,.52798879,0,.13156675,88.809853,156.63965,243.19865,16.143703,2.2246811,.57114387,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,5.1209544e-30,.18565947,.14233539,.6023196,.98941344,.87549448,0,.12287025,.11583034,.47207719,.66241521,.62888896,0,0,0,5.1209544e-30,.18565947,.14233539,86.570152,108.33065,90.259445,127.92223,194.38889,129.75557,236.74438,252.93887,238.21661,5.4769497,26.666721,6.7227392,2.1996543,2.2485726,2.2285156,.2098435,.88378549,.70383275,1.3994173e-21,.20093979,.16343972,87,38,32,59,28,76.5,24,29,23,13,25,71,62,80,72,10,18,51,40,10
Pipestone,2015,.73091733,596,593,349261,259503,.13160598,.19516985,.069725968,.52958542,0,.13160598,88.971954,143.72849,217.32602,16.012138,2.0059783,.58910704,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,6.8482465e-30,.18565947,.14233539,.60265446,.95002532,.88574207,0,.12262064,.11559503,.450261,.63330072,.61739182,0,0,0,6.8482465e-30,.18565947,.14233539,85.160255,104.0333,90.285126,127.97223,158.0834,129.80557,214.63914,224.44472,223.13916,5.4769497,26.583395,6.7227397,1.9216263,2.0842526,2.0644152,.15154636,.89951187,.74069268,1.0586468e-14,.21843424,.16974685,87,46,27,57,24,79.5,25,38,21,11,18,70,64,83,72,10,18,49,41,10
Pipestone,2016,.7020523,596,593,349261,259503,.16764985,.24463756,.069867902,.48185813,.017323578,.15032627,97.350861,234.11449,215.02747,9.7554731,1.7575653,.58987033,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.017714284,.22655308,.18133712,.58561391,.88303256,.82921302,0,.12287025,.11583034,.50372303,.56969184,.56077403,0,.030585619,.02855278,.017714284,.19922441,.15279394,93.131889,104.65506,99.16777,133.1389,365.43225,134.75002,121.06737,150.37299,122.53959,4.5296693,11.65729,4.8583937,.99666613,1.104769,1.0081772,.41915804,.88675112,.72763383,.18908511,.25477561,.22065052,87,37,23,56,22,60,19,36,20,18,58,59,15,69,69,10,21,46,43,11
Pipestone,2017,.69875932,596,593,349261,259503,.17612994,.26443645,.069867902,.47008505,.017323578,.15880637,87.123695,238.26576,111.14262,15.278319,.96813279,.57110137,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.017714284,.23562492,.19087338,.58279175,.88004017,.83675218,0,.12287025,.11583034,.43439397,.58189309,.57137936,0,.030585619,.02855278,.017714284,.22283392,.16307822,83.159683,95.426308,90.152527,133.47223,345.36148,135.30557,102.77522,123.55304,103.96967,5.0383735,11.664227,5.2083912,.91882622,.95023966,.9335041,.32553458,.85124922,.73171133,.19079746,.28032559,.23021534,87,46,19,56,17,66,20,47,16,11,39,6,29,8,67,10,23,41,46,13
Pipestone,2018,.63267851,596,593,349261,259503,.14133935,.24229433,.069867902,.43879485,.017323578,.12401576,93.702591,162.06181,117.88715,8.7885876,.99082673,.50134659,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.017714284,.15335216,.15038939,.5727976,.78077936,.76428789,0,.12287025,.11583034,.16071099,.53581858,.52518451,0,.030585619,.02855278,.017714284,.12280177,.12089729,91.583389,101.37679,100.21198,146.30556,176.41673,148.1389,110.21666,130.74448,111.41111,2.0316801,11.635619,3.3484499,.91984379,.95659781,.93496722,.35645178,.63176847,.60926569,.19150254,.20108737,.19583759,87,47,27,54,16,65,27,46,22,12,13,5,15,14,69,11,20,41,47,12
Polk,2012,.67217314,1982,1576,349261,259503,.13579763,.15314002,.091556288,.44481921,0,.13579763,99.877907,280.48486,,75.470818,,.82075644,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,9.3152485e-32,.23969215,.075241715,.3312695,.91838843,.73094553,0,.13096026,.053253427,.24958794,.63177472,.46993491,0,0,0,9.3152485e-32,.23969215,.075241715,83.496796,118.59396,93.201859,134.82123,421.43945,158.03235,,,,4.833343,27.222279,11.16669,,,,.29860684,1.2365154,1.0372214,6.1243374e-27,.28744271,.12767738,87,13,31,46,37,44,13,11,24,33,56,,58,,66,14,20,57,36,7
Polk,2013,.69382524,1982,1576,349261,259503,.16453452,.18272422,.088741392,.46928623,.028736901,.13579763,103.16509,161.1049,139.57458,16.931854,1.1521466,.56881249,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,1.0176741e-30,.25810763,.12668067,.33120531,.94828004,.76010835,0,.13096026,.053253427,.2669197,.65998524,.46847469,0,.021018296,.0073253419,9.3152485e-32,.23969215,.075241715,85.11937,124.98455,100.48645,136.46489,174.24063,159.11958,124.33334,162.00008,132.5278,4.833343,27.222279,11.16669,.93860888,1.1952679,1.0693195,.030759603,.8448534,.69811624,7.5071229e-23,.33713964,.22470935,87,15,32,48,39,23,12,14,15,26,40,13,32,13,68,13,20,56,37,7
Polk,2014,.77834749,1982,1576,349261,259503,.21291533,.22688048,.15550621,.48523712,.075311199,.13760413,99.978294,145.53317,122.2756,12.685218,1.0197728,.64353424,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,5.2810771e-07,.3007957,.24673647,.33265838,1.1787746,.83662516,0,.31409684,.076147191,.26117769,.71062994,.44608429,0,.021031329,.0074159405,4.7528707e-07,.23774554,.095240183,87.039017,115.27003,96.079536,112.4079,170.61629,154.33337,102.73331,139.49129,111.84542,3.3055623,18.194481,5.3984175,.82299227,1.1364197,.87823051,-.045572538,1.1043324,.75062943,.00096565438,.36671188,.26156646,87,15,25,28,34,19,20,22,14,32,18,8,40,5,62,20,18,51,40,10
Polk,2015,.79085308,1982,1576,349261,259503,.21066661,.2196191,.16424896,.48675165,.070814118,.13985248,107.6451,164.50102,135.81902,11.55902,1.0733697,.67465383,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,7.3870535e-07,.32068124,.21638708,.3329533,1.2365603,.89076626,0,.34207457,.11538424,.2620737,.70234138,.47563884,0,.1244311,.013277608,7.3870535e-07,.20378728,.099476092,98.584595,124.66522,107.83101,131.13895,202.97279,171.98325,115.69453,154.11118,132.36113,3.2332447,17.861147,4.9233913,.87308997,1.2376976,.96748835,-.13765556,1.1284,.71978962,.011644016,.32713386,.25361782,87,14,15,24,30,23,21,31,15,49,32,15,32,8,62,21,18,49,41,10
Polk,2016,.70023453,1982,1576,349261,259503,.2189617,.26022997,.18062824,.41820917,.11756459,.10139711,127.70602,210.05212,171.14201,22.377535,1.243313,.50899929,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.009147428,.34489042,.19214533,.44726667,1.0156802,.75293297,0,.32699153,.21453376,.24163961,.54447061,.42353514,0,.19553089,.13689184,3.1367989e-08,.10108775,.014014552,126.51345,145.78542,137.34187,184.58087,216.14456,195.9483,148.97227,185.68694,183.02725,4.0000081,18.47226,11.272681,1.106191,1.356576,1.3076689,.10598528,.96524251,.47668594,.10342952,.38256693,.28312647,87,18,24,17,35,14,41,33,25,61,48,40,53,33,60,26,14,46,43,11
