year,t_bg_N_c_u5,t_bg_N_fam_c_u5,county,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,N_county,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2014,3300,2408,Wadena,.23501,.58463383,.03196834,.41231179,.023144528,.14035372,91.296669,138.67012,138.90854,10.405155,1.2096285,.46740007,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,53,71,46,43,17,18,21,15,13,14,20,19,71,5,24,51,40,10
2015,3300,2408,Wadena,.23818147,.56757516,.037940886,.38821697,.023779448,.14141729,92.218155,140.47354,136.0069,10.412481,1.1760075,.42539603,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,87,48,68,47,49,20,24,26,17,14,16,24,21,68,7,25,49,41,10
2016,3300,2408,Wadena,.26785198,.54978913,.036685038,.36376643,.02819363,.14933766,103.99835,194.40161,142.0547,21.057711,1.0945045,.38304687,.54536021,.23544866,.24874178,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-4.4790113e-10,.29374936,.5114966,.29942033,.1728306,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.14080411,.34542334,.59937966,.13340059,.36983588,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.22461179,.21131864,.51103741,.20528212,.18031928,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.052634709,.29830247,87,49,67,46,58,20,22,23,29,33,12,49,12,66,7,27,46,43,11
2017,3300,2408,Wadena,.30457109,.47132593,.037230976,.29342842,.041270837,.14066654,89.095436,373.43613,187.63715,34.556927,1.597737,.34459606,.54869336,.25461191,.22409937,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,6.3479838e-10,.33465469,.52594823,.32267669,.15580295,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.14480986,.37777531,.58497655,.14603442,.33304632,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.23100178,.26586831,.51884514,.22063032,.16179247,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.058029473,.3583084,87,64,67,55,60,27,26,26,15,68,52,55,69,62,8,30,41,46,13
2018,3300,2408,Wadena,.32418805,.51331896,.074106932,.29896253,.044691917,.14024945,91.096336,161.94528,135.64516,10.410851,1.1035748,.47502187,.52262598,.2458825,.21444264,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,1.6125858e-09,.32312804,.49953386,.31540722,.14658515,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.14682995,.37193537,.55946279,.13497612,.32268941,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.23422426,.24527021,.48326793,.21080883,.15286888,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.066102974,.34499335,87,48,52,52,60,23,16,13,8,12,17,25,35,58,14,27,41,47,12
2012,3985,3033,Waseca,0,.68576509,.078372695,.59274817,,.01464422,105.5652,138.06436,,23.443615,,.7835412,.5348947,.19158287,.30461493,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,0,.4841477,.2403207,.22799543,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,0,.61584675,.11383594,.42683896,,.075171843,114.67954,244.49701,,60.074459,,.60050148,0,.49562806,.16701594,.23368755,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,0,87,27,51,19,,69,44,26,41,2,,16,,86,11,2,57,36,7
2013,3985,3033,Waseca,.023381125,.63562316,.078372695,.54260629,1.1232438e-14,.01464422,109.28194,137.55127,201.08151,13.803317,1.790241,.12630776,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,87,41,51,28,50,68,78,60,42,16,39,14,55,85,12,2,56,37,7
2014,3985,3033,Waseca,.076974027,.60064846,.078366227,.46812809,1.1652436e-14,.054154154,104.3201,145.10188,201.79231,10.965281,1.7935658,.11190467,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,48,56,37,61,63,82,64,43,17,47,23,64,78,13,9,51,40,10
2015,3985,3033,Waseca,.091069378,.53454578,.078287005,.40210462,3.1665101e-16,.054154154,105.31824,143.60838,221.78775,10.714271,1.9371649,.067420386,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,87,57,52,44,70,63,81,68,45,17,71,26,82,75,15,10,49,41,10
2016,3985,3033,Waseca,.12625989,.49045891,.068582721,.35227653,3.2448069e-16,.069599658,123.17917,187.68117,319.47153,5.2633495,2.2551205,-.0057187439,.54536021,.23544866,.24874178,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-4.4790113e-10,.29374936,.5114966,.29942033,.1728306,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.14080411,.34542334,.59937966,.13340059,.36983588,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.22461179,.21131864,.51103741,.20528212,.18031928,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.052634709,.29830247,87,65,58,48,79,56,69,70,53,27,78,1,76,72,14,14,46,43,11
2017,3985,3033,Waseca,.14008738,.46116307,.078275971,.31834519,4.3550210e-16,.073172621,101.31358,146.40311,313.96188,5.4751196,2.6667902,.016465617,.54869336,.25461191,.22409937,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,6.3479838e-10,.33465469,.52594823,.32267669,.15580295,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.14480986,.37777531,.58497655,.14603442,.33304632,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.23100178,.26586831,.51884514,.22063032,.16179247,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.058029473,.3583084,87,69,53,48,80,62,65,65,34,2,79,1,79,68,17,16,41,46,13
2018,3985,3033,Waseca,.05266428,.46869081,.081658572,.3138631,1.0363226e-17,.073169135,107.21838,151.22081,187.85844,5.2718973,1.5465113,-.055479418,.52262598,.2458825,.21444264,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,1.6125858e-09,.32312804,.49953386,.31540722,.14658515,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.14682995,.37193537,.55946279,.13497612,.32268941,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.23422426,.24527021,.48326793,.21080883,.15286888,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.066102974,.34499335,87,62,50,49,79,54,74,72,35,4,62,2,79,67,17,16,41,47,12
2012,3387,2386,Washington,0,.49137309,.22930366,.25527659,,.0067928461,195.92058,255.13699,,21.566328,,-.35987884,.5348947,.19158287,.30461493,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,0,.4841477,.2403207,.22799543,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,0,.61584675,.11383594,.42683896,,.075171843,114.67954,244.49701,,60.074459,,.60050148,0,.49562806,.16701594,.23368755,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,0,87,61,9,77,,80,44,84,85,52,,13,,52,47,1,57,36,7
2013,3387,2386,Washington,.22982603,.48320794,.22860368,.24781929,.12052409,.0067849839,201.51422,261.09006,260.81189,15.658455,1.4403446,-.14728194,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,87,69,10,81,2,78,9,80,84,83,67,24,33,51,47,1,56,37,7
2014,3387,2386,Washington,.2294903,.52967668,.2557188,.24655287,.10824432,.027405037,199.3515,265.00269,268.54001,10.975113,1.3891385,-.23588006,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,67,11,81,13,79,21,84,84,86,76,24,37,47,48,5,51,40,10
2015,3387,2386,Washington,.24745129,.49603677,.24467321,.22212906,.11088319,.029234508,204.45477,269.53214,274.3764,10.897682,1.4051045,-.27373844,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,87,69,9,83,10,82,20,86,84,83,81,28,51,45,49,6,49,41,10
2016,3387,2386,Washington,.33644664,.50776362,.24740045,.20831493,.1333774,.05204827,201.32883,281.81934,279.05533,8.1802149,1.3722382,-.081545688,.54536021,.23544866,.24874178,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-4.4790113e-10,.29374936,.5114966,.29942033,.1728306,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.14080411,.34542334,.59937966,.13340059,.36983588,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.22461179,.21131864,.51103741,.20528212,.18031928,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.052634709,.29830247,87,59,9,82,14,68,13,77,82,73,73,8,49,41,49,10,46,43,11
2017,3387,2386,Washington,.34488004,.52184629,.27163565,.19525856,.14037649,.054952051,202.81334,280.28033,259.75888,8.2830076,1.2322551,-.1439117,.54869336,.25461191,.22409937,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,6.3479838e-10,.33465469,.52594823,.32267669,.15580295,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.14480986,.37777531,.58497655,.14603442,.33304632,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.23100178,.26586831,.51884514,.22063032,.16179247,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.058029473,.3583084,87,50,8,81,17,72,19,80,83,55,73,7,40,37,52,11,41,46,13
2018,3387,2386,Washington,.34104457,.50946504,.28432724,.19013767,.14986511,.035000142,227.90596,299.44012,290.39807,8.1031771,1.2983539,-.12308858,.52262598,.2458825,.21444264,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,1.6125858e-09,.32312804,.49953386,.31540722,.14658515,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.14682995,.37193537,.55946279,.13497612,.32268941,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.23422426,.24527021,.48326793,.21080883,.15286888,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.066102974,.34499335,87,50,8,78,8,78,12,77,83,81,78,10,61,37,56,7,41,47,12
2012,1053,893,Watonwan,0,.53547859,.16123703,.35012621,,.024115346,89.321465,99.168297,,92.039299,,.7398361,.5348947,.19158287,.30461493,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,0,.4841477,.2403207,.22799543,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,0,.61584675,.11383594,.42683896,,.075171843,114.67954,244.49701,,60.074459,,.60050148,0,.49562806,.16701594,.23368755,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,0,87,49,18,58,,63,44,31,8,1,,63,,65,30,5,57,36,7
2013,1053,893,Watonwan,.037690122,.5399363,.16121149,.35460946,0,.024115346,95.939217,98.738983,203.37808,14.855736,2.0477636,.17463653,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,87,59,19,63,70.5,61,72,53,16,2,42,20,65,66,30,4,56,37,7
2014,1053,893,Watonwan,.16001333,.50340533,.16123703,.27097377,.01418024,.071194507,81.933899,89.301849,104.85794,6.3102565,1.1118355,.32474333,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,76,26,75,47,56,45,41,3,1,1,1,9,54,32,14,51,40,10
2015,1053,893,Watonwan,.30397284,.469791,.16082586,.23777063,.070888184,.071194507,77.950073,87.796051,86.979118,6.3102565,.91835856,.53621376,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,87,76,26,81,22,55,7,11,3,1,1,1,1,51,34,15,49,41,10
2016,1053,893,Watonwan,.2997776,.40427548,.13877028,.2285499,.092636228,.036955297,94.362999,99.140633,163.72736,6.3973851,1.728865,.35568494,.54536021,.23544866,.24874178,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-4.4790113e-10,.29374936,.5114966,.29942033,.1728306,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.14080411,.34542334,.59937966,.13340059,.36983588,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.22461179,.21131864,.51103741,.20528212,.18031928,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.052634709,.29830247,87,84,30,77,25,78,18,27,13,2,34,2,68,57,34,9,46,43,11
2017,1053,893,Watonwan,.15436798,.51333332,.25984621,.21065374,.18193035,.042833336,103.5613,135.71126,79.649323,10.50689,.85855675,.074689321,.54869336,.25461191,.22409937,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,6.3479838e-10,.33465469,.52594823,.32267669,.15580295,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.14480986,.37777531,.58497655,.14603442,.33304632,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.23100178,.26586831,.51884514,.22063032,.16179247,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.058029473,.3583084,87,54,10,78,6,80,62,55,39,1,1,17,2,41,51,8,41,46,13
2018,1053,893,Watonwan,.11879738,.46983656,.18476087,.21948278,.026322613,.065592907,130.23502,200.3793,102.87645,4.6620965,.77500004,-.057494201,.52262598,.2458825,.21444264,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,1.6125858e-09,.32312804,.49953386,.31540722,.14658515,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.14682995,.37193537,.55946279,.13497612,.32268941,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.23422426,.24527021,.48326793,.21080883,.15286888,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.066102974,.34499335,87,61,18,73,68,60,66,73,65,39,1,1,2,47,39,14,41,47,12
2012,484,311,Wilkin,0,.68512839,.010490702,.62450981,,.050127853,108.09785,548.75598,,104.48824,,.75796676,.5348947,.19158287,.30461493,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,0,.4841477,.2403207,.22799543,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,0,.61584675,.11383594,.42683896,,.075171843,114.67954,244.49701,,60.074459,,.60050148,0,.49562806,.16701594,.23368755,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,0,87,28,74,10,,45,44,28,47,79,,68,,91,2,7,57,36,7
2013,484,311,Wilkin,.043577407,.76761901,.010490702,.70700049,0,.050127853,107.00098,202.26041,235.54515,19.159521,2.0398962,.27052602,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,87,21,75,7,70.5,43,70,39,35,67,54,44,64,92,1,7,56,37,7
2014,484,311,Wilkin,.085175849,.74194008,.010490702,.65126836,0,.080181025,101.42692,222.12791,276.72595,40.328144,2.4293509,.25194943,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,29,75,12,76.5,50,79,50,35,73,80,85,83,88,1,11,51,40,10
2015,484,311,Wilkin,.1436204,.7780776,.010509048,.62841356,0,.13915497,97.376488,193.07292,185.64383,12.859221,1.577551,.41639861,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,87,18,73,5,79.5,23,63,29,27,59,57,41,68,81,1,18,49,41,10
2016,484,311,Wilkin,.0079964064,.6552943,.0098549016,.49007714,0,.15536225,102.74842,166.14214,480.13263,30.098751,4.1350126,.065563411,.54536021,.23544866,.24874178,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-4.4790113e-10,.29374936,.5114966,.29942033,.1728306,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.14080411,.34542334,.59937966,.13340059,.36983588,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.22461179,.21131864,.51103741,.20528212,.18031928,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.052634709,.29830247,87,34,72,19,83.5,17,83,63,26,12,80,65,80,75,2,24,46,43,11
2017,484,311,Wilkin,0,.62903512,.025944974,.46367633,,.13941382,98.151543,304.55081,,36.212841,,-.029569695,.54869336,.25461191,.22409937,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,6.3479838e-10,.33465469,.52594823,.32267669,.15580295,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.14480986,.37777531,.58497655,.14603442,.33304632,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.23100178,.26586831,.51884514,.22063032,.16179247,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.058029473,.3583084,87,32,71,19,,28,85.5,74,30,58,,57,,74,4,22,41,46,13
