year,mnsendist,sendist_n_kids_u5,sendist_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_mnsendist,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2020,34,6160.3389,4409.333,349261,259503,.25803944,.4022024,.59829479,.43242466,.10366257,.19583187,.062207591,280.06238,318.53656,342.28375,182.21182,1.2890935,-.36691841,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.096360758,.37902239,.26524672,.31701133,.84274763,.58278877,.20503323,.61373371,.42473671,.054382861,.15764503,.085193738,.054163281,.30017987,.19813965,.035224356,.084430747,.049476657,260.53348,303.47174,278.69629,301.32315,334.60529,318.99103,325.55634,359.54367,338.58536,141.19481,230.16609,202.9222,1.2059078,1.4015511,1.3092663,-.76644927,-.012557119,-.40115741,.30477437,.48506442,.41433042,67,26,32,13,50,20,50,32,65,62,63,64,60,46,17,72,10,35,48,16
2012,35,4661.4512,3626.3188,349261,259503,.0001226465,.00017594094,.63946295,.23959891,.39974135,0,.0001226465,175.62346,231.93767,,23.05628,,.037493858,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,6.7061564e-21,3.5455425e-08,1.0258286e-11,.4594596,.81322634,.6677748,.12319731,.35685858,.24801543,.31106624,.4764581,.39370054,0,0,0,6.7061564e-21,3.5455425e-08,1.0258286e-11,167.09428,188.60576,176.82071,219.47571,244.26424,229.21854,,,,18.416704,24.111158,20.472263,,,,-.15479222,.21622872,.046616256,1.1714617e-20,6.4496987e-08,1.7986671e-11,67,64,14,22,18,34,64,65,30,35,24,,35,,63,37,0,57,36,7
2013,35,4661.4512,3626.3188,349261,259503,.13188751,.17447589,.66035753,.27359834,.38664159,.13176988,.00011762718,182.49348,236.48743,253.28662,21.364202,1.5098077,.013213867,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.032259513,.20997633,.12594324,.4668625,.84935945,.6769284,.13330911,.41246322,.27196878,.30340639,.46862724,.38295764,.032259513,.20926006,.12594324,7.1302718e-21,4.8887912e-08,1.2000075e-11,173.15652,196.1759,184.59198,226.36055,247.18484,232.93451,242.77255,264.65497,253.1441,18.33337,24.111158,20.472263,1.413219,1.5747204,1.4912804,-.13773873,.16269416,.014397494,.053897317,.28138351,.18387116,67,23,14,19,22,11,64,36,30,35,34,30,49,43,59,41,0,56,37,7
2014,35,4661.4512,3626.3188,349261,259503,.17586245,.23486479,.6563642,.27539292,.3644892,.15938039,.016482057,183.967,238.15898,246.88008,8.6930428,1.4277234,-.0022887199,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.05505177,.27410772,.16274343,.4692128,.8441453,.67730254,.10310657,.42070967,.28041881,.27825007,.44980565,.34691903,.038366396,.25278878,.1462971,.0072222468,.021690406,.015744526,172.50861,196.71281,187.04958,233.3813,242.42606,237.18753,243.62593,250.69516,246.47498,6.059989,10.44857,8.6930294,1.3864456,1.4629523,1.4141896,-.23429471,.21315005,-.014522193,.10651283,.35531381,.25422508,67,22,16,23,24,14,55,35,31,36,33,32,24,39,56,42,3,51,40,10
2015,35,4661.4512,3626.3188,349261,259503,.17815135,.25705868,.60681456,.25854331,.32841212,.15829223,.019859128,186.35796,242.8606,249.78644,8.6219797,1.4218556,-.0019458887,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.05452282,.27806112,.16085264,.42453262,.78189874,.62465298,.12309169,.38409668,.26818031,.24904935,.40217879,.31359738,.036459375,.25063413,.13910404,.0085958363,.029452289,.01858487,180.18973,199.00296,188.75848,239.18307,248.12737,243.15521,244.17276,259.63382,252.68484,6.1464181,10.166887,8.1614771,1.38179,1.4670166,1.4277542,-.30758172,.27501637,-.032698199,.12249999,.39346096,.2775892,67,23,20,27,25,14,53,35,30,36,33,33,24,46,54,43,3,49,41,10
2016,35,4661.4512,3626.3188,349261,259503,.19087008,.27464578,.60276282,.2601372,.31620687,.16445135,.026418736,189.98985,249.76634,255.65425,8.7098274,1.4254273,.0282201,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.058887392,.31100696,.18219878,.41451722,.79119802,.63264418,.12853661,.38740212,.2677545,.24245043,.38363618,.30471212,.038058318,.26967531,.15129128,.011669391,.039857592,.027108971,175.68573,207.4164,189.23724,240.17281,266.18744,254.85918,251.91733,265.68143,257.42126,6.6611919,9.8316002,8.1275311,1.3662519,1.4739087,1.4243581,-.30401978,.32623231,.024712089,.11957563,.41651556,.28740931,67,24,19,26,23,15,53,36,30,37,30,34,28,53,52,43,4,46,43,11
2017,35,4661.4512,3626.3188,349261,259503,.20633714,.29881546,.58983421,.27731162,.28254661,.17636113,.029976003,189.19424,248.26297,251.52362,8.693471,1.4017971,-.0158912,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.059853319,.33376232,.1878086,.38910717,.78927529,.61920822,.1344271,.4113031,.289258,.20819874,.33235115,.2673704,.038631249,.29192403,.15596831,.012688075,.046651084,.029483456,174.77895,206.45631,188.59909,238.55258,265.78998,253.064,248.13539,262.78748,255.34732,6.6971073,9.7225952,8.0391674,1.347327,1.4602329,1.3990389,-.36741528,.29627326,-.032145821,.12424826,.44640723,.31702444,67,29,20,26,24,15,56,43,34,37,21,37,30,53,48,47,5,41,46,13
2018,35,4661.4512,3626.3188,349261,259503,.21961804,.32198662,.56837702,.27235106,.26618144,.18977353,.0298445,206.86925,279.22769,278.22678,8.7021914,1.4509851,.061388645,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.062224444,.35616392,.19358185,.36663839,.766545,.59476697,.10484505,.42255527,.27367151,.20013164,.31647933,.25849098,.04036871,.30886507,.16599607,.012689615,.046630662,.029306559,192.11313,228.30702,206.20068,264.89923,297.49261,275.51227,272.0015,293.27789,282.66895,6.697546,9.7225952,8.0392551,1.3842207,1.5072585,1.4546878,-.31190795,.42089105,.038878337,.14343858,.47573254,.34232825,67,16,21,23,24,11,51,36,29,35,34,35,30,62,47,48,5,41,47,12
2019,35,4661.4512,3626.3188,349261,259503,.20930396,.30450282,.60132551,.31114432,.26091132,.1800341,.029269861,208.19557,268.24359,260.79852,32.137344,1.3417541,-.076546706,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.073966876,.32590657,.19612134,.42762727,.78199041,.6252892,.17263643,.44143501,.33407396,.19043939,.30355036,.24917886,.059992377,.28654662,.16555296,.011087399,.045913201,.029226307,199.54666,221.74213,211.67329,256.87241,287.17215,267.46066,258.54672,278.23541,268.70544,10.601976,51.420788,17.396835,1.2611694,1.4471804,1.3659477,-.36909428,.20103899,-.071463272,.16340585,.44566831,.30561936,67,36,25,24,25,21,60,46,36,38,34,34,37,51,43,52,5,37,48,14
2020,35,4661.4512,3626.3188,349261,259503,.22593711,.32389536,.6442101,.32905078,.25258663,.16336441,.062572703,216.84538,275.55026,270.9505,152.41982,1.3488343,-.069354452,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.11296064,.33671665,.21568951,.47762477,.83269614,.66394579,.18264155,.46185386,.34775937,.18536295,.29721466,.24233359,.053798001,.26518908,.15133558,.039140608,.082044132,.062153067,208.71037,228.25183,221.4342,265.11661,290.88681,272.5108,266.49936,289.69925,281.32376,128.38072,166.0164,141.93767,1.2477051,1.477218,1.3933182,-.35120201,.2154561,-.054701515,.23779936,.43613383,.33011305,67,38,19,24,23,25,49,47,33,37,38,35,48,53,39,51,10,35,48,16
2012,36,5349.126,4188.5,349261,259503,.015739622,.03411876,.48425731,.15953718,.30898049,0,.015739622,183.90097,255.57179,,12.254993,,-.25214794,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.000021008669,.026104726,.0033436106,.37857705,.57617283,.48086339,.11643483,.19361779,.14769518,.22303399,.39014211,.31657729,0,0,0,.000021008669,.026104726,.0033436106,176.72887,192.97189,186.21317,245.78444,268.98148,258.03445,,,,9.1666851,15.611143,12.277802,,,,-.42063415,-.071557127,-.28059277,.000038289538,.062903941,.0079187844,67,39,43,39,31,34,39,39,39,38,46,,21,,64,33,3,57,36,7
2013,36,5349.126,4188.5,349261,259503,.11657932,.21964179,.53203803,.21853431,.29811823,.10119385,.015385465,196.09195,260.957,272.7254,12.253716,1.5071286,-.17418088,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.082319923,.15209655,.11153145,.43030474,.60745323,.51554012,.15978535,.25194025,.20464826,.20890126,.37513468,.30472448,.067023128,.13283694,.10150309,.000021008669,.02486266,.003227639,183.75838,207.96567,199.67384,249.74229,272.9082,264.18045,265.18112,282.79944,274.82172,9.1657705,15.583364,12.30558,1.3528659,1.6442703,1.5741718,-.31341711,-.062486872,-.17513268,.18255602,.25579774,.21814057,67,31,36,29,33,23,39,24,37,41,53,44,24,42,56,41,3,56,37,7
2014,36,5349.126,4188.5,349261,259503,.15612096,.28871369,.54514915,.2259856,.29109955,.12805699,.02806397,197.49748,267.383,276.66672,9.5376177,1.5128419,-.19340347,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.12340502,.18604472,.15195478,.45630062,.62245649,.53735018,.16030404,.26911455,.21287684,.21302277,.35854489,.28605148,.09545435,.16175948,.12846127,.0043456964,.041258384,.014331692,179.4287,213.74875,203.99402,257.83441,278.16849,266.34668,269.69235,284.12311,274.94534,7.5637674,11.399278,9.512043,1.3343917,1.6413985,1.558557,-.36430746,-.049652252,-.21067534,.25261006,.32520437,.27845204,67,26,40,30,33,21,43,27,39,45,60,51,30,54,53,41,5,51,40,10
2015,36,5349.126,4188.5,349261,259503,.1709158,.31984574,.53779125,.2372677,.26847178,.13886406,.03205175,205.01636,277.74646,283.60519,8.0100975,1.4860377,-.18363677,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.14025663,.19997531,.16661593,.45208806,.61045861,.53417426,.17446078,.29205257,.22322448,.19273481,.32587069,.25846532,.10486592,.17213608,.13843259,.010903331,.04866885,.035643596,188.45068,221.80966,210.53024,265.40863,288.56067,281.54645,276.40784,294.31345,284.28775,6.4561653,9.7198248,7.6604548,1.283794,1.6418664,1.5225409,-.30755052,-.041582208,-.17642452,.27946112,.36819005,.30798602,67,26,37,30,33,21,42,25,38,45,62,51,21,58,50,44,6,49,41,10
2016,36,5349.126,4188.5,349261,259503,.1834947,.34408876,.53417706,.24348891,.24931312,.14211968,.04137503,208.74307,284.90967,293.2688,7.3886094,1.486434,-.15031824,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.1472483,.21412447,.17906097,.44902912,.61727291,.53341556,.18623166,.29561675,.23572072,.1851124,.30677298,.24320056,.10124695,.17740107,.13930802,.024064839,.058630809,.045303624,194.30284,221.57254,216.89198,277.41864,291.9859,285.92279,289.35062,299.34482,294.38541,6.2361541,8.7308664,6.9293194,1.3236011,1.6122198,1.5197469,-.26313034,-.033561882,-.14129999,.2939426,.39628175,.33200392,67,29,32,29,33,25,42,27,38,45,56,52,14,60,47,46,8,46,43,11
2017,36,5349.126,4188.5,349261,259503,.20808481,.39234912,.53185624,.24934888,.2214147,.14648442,.061600387,202.21646,281.28937,289.32193,7.4558311,1.4640031,-.13470404,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.16815701,.2463644,.20070234,.44938135,.61014408,.53773427,.1845993,.30760607,.24438624,.1649434,.27892321,.21434581,.11121529,.18121935,.14615071,.02913758,.080280617,.058562323,183.88281,220.09689,214.93913,274.03925,289.60434,282.30081,283.08432,298.25162,291.45853,6.3239245,8.7724276,7.0203338,1.281448,1.59805,1.4999202,-.2819593,.0011755725,-.13876368,.33103329,.45586795,.37623343,67,25,36,31,33,28,35,25,40,44,54,50,16,60,42,47,12,41,46,13
2018,36,5349.126,4188.5,349261,259503,.18390854,.35617223,.51724321,.25247729,.21562016,.13476276,.049145773,228.74992,314.44119,318.49612,7.381043,1.4371443,-.14614224,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.14821565,.21498063,.17753635,.44528645,.59173262,.52385205,.20235866,.29599139,.24049042,.1612425,.26555943,.20776129,.10016981,.16612579,.12806638,.026792139,.070770413,.051748957,209.70116,244.53036,237.5276,299.67987,327.34668,317.5791,304.17166,338.30569,321.06937,6.2998786,8.6545134,7.0259109,1.2088963,1.6234592,1.4650608,-.27552256,-.003585798,-.14365929,.30546913,.40519288,.34564856,67,28,33,27,32,28,36,33,40,42,54,48,13,60,42,49,10,41,47,12
2019,36,5349.126,4188.5,349261,259503,.21221629,.39739001,.52861553,.27238247,.20111702,.15710022,.055116076,224.8192,297.99228,309.97256,55.971848,1.4521416,-.21419445,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.15503494,.25379017,.20241916,.45164976,.60621947,.5362711,.21994378,.32085055,.25743783,.15240835,.25136542,.19207589,.11645435,.19768132,.15050386,.032851115,.075037271,.057724025,215.24338,233.12581,228.29015,289.57669,308.49173,301.14929,298.55609,325.09467,311.36862,8.5133257,97.683701,40.489399,1.2739815,1.5805435,1.5094714,-.3560971,-.089910403,-.20907009,.33736083,.44894406,.41662681,67,34,41,33,34,28,43,26,49,47,55,55,51,65,38,52,10,37,48,14
2020,36,5349.126,4188.5,349261,259503,.23428862,.41365638,.5636574,.28153628,.19457741,.14674491,.087543711,225.18045,298.70609,314.39908,121.38819,1.4494983,-.16654858,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.18529855,.28166664,.22682175,.48435441,.64716071,.56645077,.22595952,.33421797,.27024794,.14560124,.24159683,.18426792,.10914813,.18126023,.14724332,.054284494,.11310163,.086696491,213.76855,238.09006,227.84541,290.95462,308.35202,303.42014,308.72324,320.11301,317.46921,71.370697,164.40092,116.88396,1.3491848,1.5359282,1.4638677,-.3063063,-.024029771,-.16891152,.35950461,.45738888,.39918613,67,36,37,31,34,29,32,30,43,43,55,56,38,64,35,50,16,35,48,16
