year,t_bg_N_c_u5,t_bg_N_fam_c_u5,county,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2017,877,629,Renville,.26640621,.72486365,.22740398,.40878433,9.5523740e-07,.088675357,88.563255,196.55542,208.15804,20.831375,1.6210393,.50565106,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.17836547,1.6447375,.24361472,7.3324370e-37,.023683881,.000046236753,.00056871207,.83380669,.059504211,0,0,0,1.1851350e-10,.18504623,.0011434578,40.054871,122.36023,98.901703,112.99263,216.85187,166.60306,133.29163,339.47247,152.58339,2.6944497,20.000038,14.138917,1.1803114,2.5430145,1.3287489,-.39503321,1.3156335,.87634528,3.3707892e-08,.66212004,.10275003,87,13,13,29,77,53,45,13,14,13,63,36,70,56,31,12,41,46,13
2018,877,629,Renville,.23779185,.6433804,.15307423,.40163079,8.7662471e-07,.088675372,95.127258,159.1763,177.30956,13.097837,1.4125059,.42545289,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.18761365,1.1159085,.26645809,0,.011347284,.000046490157,.00094561576,.70144057,.14496821,0,0,0,1.1851350e-10,.18504623,.0011434578,72.882256,120.30671,99.478302,143.60165,165.72231,151.49707,146.48418,181.97229,175.77783,2.6944497,20.000038,14.138917,1.2853712,1.4171821,1.3619523,-.32347926,1.0158623,.50122476,3.3707835e-08,.44886085,.11674068,87,24,29,26,77,42,49,24,15,9,55,47,71,62,24,14,41,47,12
2012,3960,2862,Rice,.065843523,.48357192,.11381342,.33879924,0,.030959275,135.21895,184.05891,,19.187723,,.22204593,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.37005243,.60946953,.47857013,.053058401,.11603785,.086355552,.25039491,.4093225,.34479129,0,0,0,1.7803401e-08,.053045604,.041037604,120.17561,150.41534,126.9371,161.47133,207.31158,177.23526,,,,3.8888969,18.444481,6.2500129,,,,.052653052,.40200382,.29960221,.000019073368,.11187524,.058536682,87,64,32,61,44,60,46,74,75,12,,12,,70,24,6,57,36,7
2013,3960,2862,Rice,.069257379,.48593682,.11125102,.35030496,.014556693,.02438084,136.48425,169.31317,192.92218,13.608056,1.3788669,-.055329844,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.37416947,.57522529,.49674803,.056586683,.14056611,.1060006,.25346226,.44860911,.35648158,0,.024461094,0,1.1178880e-08,.035665888,.030630436,125.0395,148.58798,128.56007,148.68851,194.48578,154.97879,142.49014,224.11118,221.51395,3.8888969,18.444481,6.2500129,.97219706,1.6681728,1.6346383,-.21808818,.050016433,.0047821598,.000035515106,.12193504,.06876187,87,68,37,64,33,60,56,73,74,50,35,10,29,72,23,5,56,37,7
2014,3960,2862,Rice,.11017518,.46285143,.10985297,.31396252,.018314894,.039035954,129.96117,172.83322,155.04437,7.7376595,1.1153082,-.086834639,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.35427046,.56040657,.47664464,9.7439461e-06,.12795824,.086604394,.22960857,.38189635,.34333515,1.4388382e-09,.02736938,.004093057,.021167431,.04866311,.04368192,116.45276,148.4277,120.34752,139.12138,196.24257,155.57901,136.23314,146.16415,138.91669,3.6944516,9.1389065,5.6595006,.89621902,1.1319906,1.0766377,-.16007815,.020349111,-.024029851,.09265995,.14457926,.11462949,87,80,44,69,46,75,68,78,74,44,23,3,10,68,24,8,51,40,10
2015,3960,2862,Rice,.15859446,.46170139,.11907103,.29846799,.032681055,.044162374,132.73438,175.71954,138.40688,8.0225487,.94340694,-.039427157,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.33965439,.57070875,.45959795,.000011308577,.13108712,.090766162,.20523426,.33735937,.29959014,9.7050997e-06,.048922222,.036446132,.023288175,.057603639,.049094968,114.06643,155.96266,125.80888,140.4921,204.89299,158.71613,102.58618,146.11111,127.87964,4.448946,9.1805735,5.8215694,.75759453,.97405887,.81251788,-.18808338,.17493106,.014775978,.10456021,.22094157,.15867318,87,77,35,69,44,70,53,76,73,46,18,6,3,65,26,10,49,41,10
2016,3960,2862,Rice,.15845229,.42706251,.11955228,.26913014,.032221705,.038380083,146.67712,200.18921,183.41167,8.7513342,1.2153026,-.15842436,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.31768167,.51109529,.43282008,.000012663435,.1350895,.095049441,.18872738,.30720752,.26155668,7.2690881e-07,.051190555,.035143826,.020103116,.050459012,.039366197,131.85754,164.53716,136.31558,185.50778,219.86209,195.80997,129.32472,217.07253,213.40585,4.5924072,9.2032242,5.8333449,.68743265,1.5166394,1.4682764,-.27491707,.0059548924,-.11263052,.10893502,.20910305,.16545218,87,80,37,67,53,76,70,82,75,41,45,11,30,63,28,9,46,43,11
2017,3960,2862,Rice,.26767603,.41521692,.12378675,.24726781,.067411512,.04416237,137.6443,193.27708,169.10809,8.9259224,1.127436,-.034611143,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.31178647,.52116799,.42573434,.00002434948,.13686983,.095350713,.16358006,.29350841,.24825011,.00014896301,.11084274,.08076445,.023288175,.057603639,.049094968,118.06114,165.13803,129.66882,139.41519,209.73428,173.1667,139.37357,153.92532,143.08798,4.448946,9.1805735,5.8215694,.81720591,1.0732493,1.0242312,-.2581594,.27111301,-.022948939,.14251757,.38629949,.2448979,87,82,37,65,40,79,43,76,75,11,38,10,23,60,30,11,41,46,13
2018,3960,2862,Rice,.27140796,.41002232,.12542978,.24043,.066939689,.04416253,145.86847,193.79005,172.22485,8.0225954,1.0943863,.030194785,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.30796379,.52420682,.40679222,.000014636538,.14221555,.10057396,.16688192,.27396017,.23463988,.00015862373,.11129151,.077769771,.023288175,.057603639,.049094968,125.2785,174.09488,136.92709,156.66721,224.64621,182.70184,156.56808,172.7998,162.9763,4.448946,9.1805735,5.8215694,.88078737,1.13819,1.0977277,-.20055595,.35515752,.027586259,.13868447,.41709226,.22811195,87,77,36,68,34,72,38,69,71,35,50,8,32,59,31,11,41,47,12
2012,612,461,Rock,.0086206896,.80245191,0,.76990443,0,.0325475,99.700211,425.6879,,320.97574,,.99780411,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.42757356,1.1027305,.99749267,0,0,0,.40525571,1.1024485,.98641491,0,0,0,0,0,0,98.464279,101.31242,99.456863,415.98663,443.86169,417.75049,,,,341.37567,367.95911,343.0007,,,,.55931735,1.4048893,1.2295337,0,0,0,87,13,83.5,1,44,58,78,13,30,78,,84,,96,0,4,57,36,7
2013,612,461,Rock,.0086206887,.85060126,0,.81805378,0,.0325475,105.68061,225.515,336.57703,43.959618,3.1745129,.26506343,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.49957722,1.1499877,1.0345762,0,0,0,.3871775,1.1485794,1.0260043,0,0,0,0,0,0,102.88261,106.82693,104.73709,200.73413,240.85193,239.94914,308.48367,380.25049,310.20587,41.763973,48.763985,43.222313,2.9390213,3.5331979,2.9600043,-.018518303,.45673949,.36669302,0,0,0,87,12,83.5,2,70.5,57,82,41,31,75,83,76,83,96,0,4,56,37,7
2014,612,461,Rock,5.9619191e-07,.73437262,0,.73437262,0,5.8760641e-14,107.85651,241.3575,275.09982,40.645435,2.5776083,.051569022,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.42460847,1.0037103,.91364825,0,0,0,.42460847,1.0037103,.91364825,0,0,0,0,0,0,105.01917,108.22667,106.02142,239.84219,252.34222,241.93942,264.94791,291.33685,266.55902,30.972286,53.138992,32.541733,2.4543867,2.6029556,2.5099173,-.18442862,.2686834,.18814576,0,0,0,87,31,83.5,3,76.5,87,87,70,49,77,79,86,84,100,0,0,51,40,10
2015,612,461,Rock,.035282914,.77517074,0,.73808706,0,.037083719,101.37402,166.14021,170.13762,18.00432,1.6372983,.20431079,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.43438268,1.0940975,.9811213,0,0,0,.43438268,1.0231805,.91376966,0,0,0,0,.070923254,.065205663,94.610321,102.1351,95.490845,154.38901,182.63907,156.37512,158.34735,186.61131,159.97237,2.8333392,37.750072,5.166677,1.5448017,1.7138667,1.5753802,-.19177252,.57097292,.47122678,0,.065253101,.064051457,87,19,82.5,2,79.5,76,86,53,37,34,44,71,73,95,0,5,49,41,10
2016,612,461,Rock,.060507145,.69536334,0,.63300639,0,.062356953,109.11112,560.93378,522.88043,16.941998,4.5227475,.13384604,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.50584644,.89900875,.82588458,0,0,0,.50584644,.82812214,.75748056,0,0,0,4.8743824e-25,.070988469,.066080682,102.12979,119.68116,103.2992,521.41986,609.00806,523.43378,520.94769,531.64209,522.00323,2.7916722,25.680607,4.9741936,4.4775572,4.718986,4.6778255,-.17600752,.38924617,.31876564,1.0178005e-23,.079531744,.078132838,87,25,82,4,84,60,86,62,36,84,81,40,81,91,0,9,46,43,11
2017,612,461,Rock,.19524054,.67355877,0,.49995086,.00056259654,.17360793,87.977859,444.2067,119.12065,26.176184,1.0213318,.35037804,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.42196071,.90904641,.84308863,0,0,0,.41242445,.62684911,.57449543,0,0,0,4.8743824e-25,.28395993,.26406136,71.626236,102.76167,72.643379,434.56995,462.44501,436.33386,108.06718,130.27528,115.28941,2.7916722,25.680607,4.9866114,.93206561,1.1426158,.96575767,-.25067717,.83730924,.77414453,2.7323602e-23,.31506652,.30973834,87,23,82,10,74,14,67,29,13,76,8,46,11,74,0,26,41,46,13
2018,612,461,Rock,.074074119,.60166663,0,.53930986,.00056259654,.062356781,98.865181,203.70297,198.14847,14.478985,1.9057493,.11574508,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.38217288,.81132662,.7456001,0,0,0,.38217288,.74002457,.67878735,0,0,0,4.8743824e-25,.070989981,.066023171,94.7901,99.120026,95.471016,195.34335,213.13702,196.96835,195.01001,211.52394,196.31558,2.7916722,25.680607,4.9880819,1.8514388,1.9159642,1.88887,-.20621574,.34979451,.29132089,2.5108988e-23,.088392496,.086770847,87,31,82,6,74,63,83,60,18,41,67,56,82,90,0,10,41,47,12
2012,740,581,Roseau,.10938011,.71872407,0,.61890209,0,.099821977,91.236786,1040.0316,,21.835762,,.96773285,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.10006917,1.2618977,.63113564,0,0,0,.07627248,1.0610508,.47886729,0,0,0,5.9564076e-19,.16495615,.082004979,78.831619,100.35262,84.068108,1034.2755,1054.7572,1041.0071,,,,3.0277839,23.583382,8.7777958,,,,.11568207,1.8082334,.960518,1.0979115e-17,.21975559,.10620935,87,24,83.5,12,44,22,24,14,10,87,,14,,86,0,14,57,36,7
2013,740,581,Roseau,.11096807,.71366781,0,.61384583,0,.099821977,94.984169,301.38266,414.16977,15.633017,3.9557924,.44499034,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.11054157,1.2519197,.59438825,0,0,0,.09677884,1.0408992,.46115279,0,0,0,5.9564076e-19,.16495615,.082004979,78.534142,105.53855,89.52562,279.53162,328.03174,306.16702,392.55975,441.0043,418.61536,3.0277839,23.583382,8.7777958,3.6565502,4.4371562,3.9251137,-.21220434,.90107149,.6465317,1.0979115e-17,.22478497,.10567161,87,30,83.5,21,70.5,23,35,19,15,86,85,23,86,86,0,14,56,37,7
2014,740,581,Roseau,.14681536,.72439384,.011975574,.59647816,.011975574,.11594012,96.008064,222.33963,224.99487,15.590942,2.0883663,.3840448,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.054252163,1.2743275,.7043649,0,.0072417338,0,.043263692,1.0414249,.47829139,0,.0072417338,0,5.9564076e-19,.16829774,.10755514,83.700615,110.6979,88.776237,191.87314,238.09544,227.40099,191.87314,238.901,228.62321,3.3055623,23.583382,8.5072327,1.8091719,2.3363733,2.0020645,-.43020329,.92403835,.61514336,4.0438386e-14,.26260805,.10650782,87,35,74,18,48,30,50,32,25,74,61,57,74,82,2,16,51,40,10
2015,740,581,Roseau,.11974202,.66821063,0,.57543594,0,.092774682,94.033936,318.66122,204.82608,16.746258,1.9307359,.2989397,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.029639674,1.158656,.54490513,0,0,0,.02238114,1.0324886,.44967568,0,0,0,1.1204106e-24,.15866968,.059207156,78.773262,110.30066,88.577065,298.22256,346.7504,317.94485,169.30573,228.13919,211.58359,3.5000072,25.281599,9.1666851,1.7038813,2.1696267,1.8139504,-.50934559,.8421365,.47041774,1.5384645e-23,.22843233,.10693719,87,35,82.5,14,79.5,41,72,43,22,86,63,66,81,86,0,14,49,41,10
2016,740,581,Roseau,.14916353,.66120869,0,.57229382,.015813954,.088914856,89.563705,835.84003,643.31915,76.248421,6.9561043,.35452366,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.0098439949,1.2116275,.56367302,0,0,0,.0098439949,1.0180478,.47431004,0,.012022051,0,1.1204106e-24,.1444322,.055377733,72.382866,114.17828,78.985504,492.78726,1081.235,1031.6906,92.822502,1081.1516,1027.7626,3.6448522,25.281599,9.0794888,.93137825,12.465126,8.0426798,-.33218691,.88706028,.56480634,7.8975234e-15,.29328683,.11321237,87,32,82,9,64,47,76,34,10,86,84,84,85,87,0,13,46,43,11
2017,740,581,Roseau,.18815549,.56329584,0,.47052118,.015813954,.092774682,94.683868,1048.4259,108.61247,75.94545,1.0156641,.20279308,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.0020003107,.91031092,.53728342,0,0,0,.0020003107,.71428418,.40293816,0,.012022051,0,1.1204106e-24,.15866968,.059207156,82.794319,112.38116,85.712868,1026.7239,1081.0841,1047.3628,101.52218,115.58437,105.6829,3.5000072,25.281599,9.1666851,.96058667,1.0650171,.98819983,-.60423607,.70848918,.44754592,3.2873112e-14,.36944443,.12119831,87,48,82,16,68,51,71,50,25,87,5,78,10,84,0,16,41,46,13
2018,740,581,Roseau,.086787619,.48437029,0,.46825215,.027044944,.016118124,110.45203,328.08453,109.43753,43.98394,.98697013,-.026309347,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.0051323986,.78005195,.44889122,0,0,0,.0051323986,.71726763,.41949102,0,.052091189,.0083743175,0,.023205636,0,100.95157,116.94478,104.9655,305.79312,354.79321,339.52368,101.83475,116.12234,105.96923,10.000019,62.500126,46.02787,.94275761,1.0233939,.96909654,-.56211251,.40678263,.020064494,0,.12677749,.042451527,87,57,82,14,63,87,82,75,41,85,3,87,12,97,0,3,41,47,12
